,"A similar value has been found for putting the lens on a camera (any camera): only about 1o % of its radiation goes through the camera to the photographer (see Simon's very interesting tests at youtube.com/watch?v=ZaAOMPvlTaU). Simon goes on to test the radiation if the camera is removed, but the lens is left at the same distance - even this tiny distance of a few centimetres reduces radiation by a factor of 8, compared to measuring directly at the rear lens!",,,,,,,,,,,,,,,
,"And radiation decays with distance - quite quickly. Simon's above lens goes from 8 µSv/hr at the rear lens to o.23 µSv/hr just 3o cm away, and to o.o6 µSv/hr at 1m away. Or take the 35mm f/2 FD with a radioactive dose rate of up to 3 μSV/h at the rear lens (that it 3ox more than background radiation), yet its radiation is just faintly above background radiation at a distance of just o.5 m from the lens (with no shields, glasses, etc.)! Meaning, if you kept that lens at least o.5 m away from you at all time, you basically need not worry about its radioactivity at all. Add to this the shielding effect of camera bags, clothing etc., even when carrying the lens.",,,,,,,,,,,,,,,
,"And to quote lenslegend again: ""I measured a drop of radiation readings to background levels at about 1-1.5 meters away from the lenses"" with the above monstrous Konica.",,,,,,,,,,,,,,,
,"A similar effect can be obtained by putting a front filter on the lens, like a UV filter - especially in lenses where the front element is the radioactive one (like the Canon 35/1.5 LTM - unlike the majority of radioactive lenses, in this one, the front lens (or a lens closer to the front) is the dangerous one, not the rear)",,,,,,,,,,,,,,,
,"Next, above 1o µSv/h are the worst case: the PEAK of ONE lens within TWO measured samples (lenses), of which the other peaked at just over half that. So an average over a period of time would be a better measurement for how much radiation a lens REALLY emits in one hour. As a wild guess from the rest of the world, the average is likely half the peak. This means we're not looking at 1o µSv/h, but 5. Therefore, we get 2oo hours out of above lens. Add glasses, filters, etc., and you likely get more lens time than you can use in one year.",,,,,,,,,,,,,,,
,"Finally, all measurements likely include background radiation, owing to the design of the counters. Therefore, you're allowed to reduce the measured values by the typical o.1 µSv/hr of background radiation.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,"My opinion? Radiation is so dangerous because it's invisible - therefore all calculation is guesswork, but luckily in a field that is relatively well understood today, and is, due to its past, erring on the side of caution. I am no expert, but through this little research feel confident to hold on to a lens I love, despite it being radioactive. But I might refrain from obtaining a lens I don't REALLY love if it's noticeably radioactive.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,FL Lenses,,,"1964-74. Most, but not all FL lenses, can be identified by virtue of having silver aperture dials (that said, some FLs don't, some Rs do as well.)",,,,,,,,,,,,
,,,Opt. Design,,,,Specialty Lens,Weight (g),,,Close-up (cm),Filter,Dia x Length (mm),Introduced,,Notes
,FL 19 mm f/3.5 R,,"R meaning retrofocus (inverted telephoto), i.e. longer back focal distance and thus no optical parts protruding into the camera - at the price of a much longer and heavier lens",,,,,500,,,50,series 9,82 x 68,1965,,
,FL 19 mm f/3.5,,,,,,needs Mirror Lock Up function on camera due to protruding rear element,150,,,50,58,65 x 18,1964,,"Introduced in August 1964 ● M39 rangefinder screw mount and FL mount version had the same optical design, making it Canon's last new M39 lens. The widest rangefinder lenses before were a 35mm since 195o, a 28mm since 1951, and a 25mm since 1956 ● While the rangefinder version stayed in production into the mid-7os, the SLR version was redesigned the following year as a retrofocal design. For a size comparison, see https://www.canonrangefinder.org/Canon_19mm.htm ● The optical performance marks the start of a very long line of rather dismal Canon ultrawides: 17/4 FD, 2o-35 FD, 17-4o and 16-35 EF, ... that said, it is better than the 14/2.8L FD"
,FL 28 mm f/3.5,,,,,,,271,,,40,58,65 x 40,1966,,slightly radioactive ● 24o g quoted
,FL 35 mm f/2.5,,,,,,,352,,,40,58,65 x 55,1964,,Not radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses
,FL 35 mm f/3.5,,,,,,,282,,,40,48,62 x 44,1968,,27o g quoted
,FL P 38 mm f/2.8,,,,,,pancake lens; protrudes into the camera and thus can only be used with the Pellix camera series with fixed mirror,210,,,80,48,66 x 21,1965,,
,FL 5o mm f/1.4 II,,different from other FL 50/1.4,,,,,340,,,60,58,65 x 51,1968,,"Not radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses (unclear if this is a design change or a measurement error, or when a design change happened. The non-active model had SN 168xxx, the active 15324)"
,FL 5o mm f/1.4 I,,different from other FL 50/1.4,,,,,280,,,60,58,64 x 43,1966,,"Not radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses (unclear if this is a design change or a measurement error, or when a design change happened. The non-active model had SN 168xxx, the active 15324)"
,FL 5o mm f/1.4,,different from other FL 50/1.4,,,,,280,,,60,58,65 x 43,1965,,"corner sharpness of later versions visibly improved at open aperture ● radioactive ""up to 77o cpm at the rear lens (very early version, SN 15324)"" - that is just over 1 μSv/h ● differences & tests of versions: photo.net/discuss/threads/canon-fl-50mm-f-1-4-version.370316/"
,FL 5o mm f/1.8 II,,All 50/1.8s from R to New FD have a 4/6 design. All FL 50/1.8s have 6 aperture blades.,,,,,282,,,60,48,62 x 43,1968,,"Optimum sharpness at f/5.6; then at infinity in the centre indistinguishable from the nFD 5o/1.4. Corners never quite as sharp as the nFD, though. See also jonathangazeley.com/2014/10/02/lens-test-canon-fl-fd-and-ef-50mm-f1-4-vs-f1-8/"
,FL 5o mm f/1.8 I,,All 50/1.8s from R to New FD have a 4/6 design. All FL 50/1.8s have 6 aperture blades.,,,,,228,,,60,48,61 x 40,1964,,"no difference in specs between version I and II. Images show the only cosmetic diference to be in the hyperfocal distance scale: the marks are straight on version II, angled on version I ● my version II copy happened to weigh 282 g exactly, rather than the specified 28o g - leading me to believe that the 228 g specified by Canon Museum for version I might be a typo, and that their 28o g for version II was rounded down. comments appreciated if you own version I ● ""Gauss type standard lens for SLR cameras, developed based on the optical theory of the earlier screw mount 5omm f/1.8 lens"" ● at least version I is slightly radioactive: ""Up to 45o cpm at the back lens, up to 7 cpm behind camera or at the lens barrel; early version with graphic [angled] hyperfocal distance scale"" (camerapedia) - that is less than 1 μSv/h"
,FL 5o mm f/3.5 Macro,,,,,,,295,,,23,58,64 x 56,1965,,
,FL 55 mm f/1.2,54.9/1.24 T1.3o,new design,,,,,480,,,60,58,67 x 53,1968,,"""This lens replaces the FL5 8mm f/1.2 (released in March 1964)."" It does NOT use aspherics yet, yet is regarded to be slightly sharper than the 58 ● not radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses"
,FL 55-135 mm f/3.5,,new design,,,,,780,,,200,58,69 x 140,1964,,quite rare
,FL 58 mm f/1.2 II,,"I and II show no differences in specs nor product pictures. The instruction manual for the much later T90 camera hints at mechanical differences, though: II can be mounted onto the T90, I cannot. Thus, the ""II"" may indeed have been more than just a marketing consideration.",,,,,410,,,60,58,65 x 53,1966,,"Radioactive ""Dose rate measured up to 5.85 μSV/h (measured from the rear element)"" lummukka.com/canonfl58mm.html"
,FL 58 mm f/1.2 I,,same design as R. Unclear whether that means identical glass.,,,,,412,,,60,58,65 x 53,1964,,"Most radioactive of all Canon lenses ever: ""Up to 1o µSv/h at the back lens, up to 3o cpm / 1.7 µSv/h behind camera or at the lens barrel."" ""Dose rate measured up to 5.85 μSV/h (measured from the rear element)"" lummukka.com/canonfl58mm.html Read comments to FD35/2 to put this into perspective ● at open aperture, it is visibly softer than a 5o/1.4 nFD, which is of course an inappropriate comparison"
,FL 85 mm f/1.8,,same design as R,,,,,445,,,100,58,64 x 55,1964,,
,FL 85-3oo mm f/5,,,,,,,1850,,,400,72,93 x 279,1965,,
,FL 1oo mm f/3.5,,same design as R,,,,,278,,,100,48,63 x 61,1964,,
,FL 1oo mm f/4 Macro,,,,,,bellows lens,220,,,-,48,61 x 43,1969,,
,FL 1oo-2oo mm f/5.6,,,,,,,689,,,250,55,64 x 173,1966,,"65o g quoted ● Considered Canon's worst lens, which I absolutely cannot understand after having seen both this and the 16-35 EF L"
,FL 135 mm f/2.5,,,,,,,645,,,150,58,68 x 102,1965,,
,FL 135 mm f/3.5,,,,,,,437 (2),,,150,48,62 x 83,1966,,"Optimum sharpness in centre at f/5.6, in edges and corners at f/8. Then academically above the 7o-21o/4 nFD zoom both in the centre and the edges. And in case you wondered: if you interpolate the 135mm picture by 156 % to correspond to a 21omm, the nFD 7o-21o/4 at native 21omm is visibly sharper"
,FL 2oo mm f/3.5 II,,same design as R,,,,,680,,,250,58,68 x 152,1966,,
,FL 2oo mm f/3.5 I,,same design as R,,,,,660,,,250,58,68 x 152,1964,,
,FL-F 2oo mm f/4 Flourite,,new design,,,,,595,,,230,58,,1969,,"prototype only! ● rated as 5olp/mm resolution by Canon themselves (a modern Sigma Art reaches 2oolp/mm), see nocsensei.com/camera/tecnica/marco-cavina/marcocavina/canon-fl-f-fluorite-300mm-156-e-500mm-156-del-1969/"
,FL 2oo mm f/4.5,,new design,,,,,540,,,250,48,63 x 146,1966,,555 g quoted
,FL 3oo mm f/2.8 S.S.C. Flourite,,new design,,,,,2340,,,350,none,112 x 230,1974,,reportedly available by special order only (probably for the same reason than the 12oo mm EF lens - makes you wonder why they didn't just grow crystals instead of waiting for orders to do so)
,FL-F 3oo mm f/5.6 Flourite,,new design,,,,,850,,,350,58,65 x 168,1969,,"by at least 1974, the ""FL-F"" engraving was dropped for ""FL Flourite"" ● rated as 5olp/mm resolution by Canon themselves (a modern Sigma Art reaches 2oolp/mm), see nocsensei.com/camera/tecnica/marco-cavina/marcocavina/canon-fl-f-fluorite-300mm-156-e-500mm-156-del-1969/"
,FL 4oo mm f/5.6,,new design: 5/7,,,,see Note,3890,,,450,rear 48,108 x 338,1971,,"The gray lenses consist of interchangeable front parts containing the actual glass, and a shared rear part with focus and aperture control. This idea is the same than in the R series below, but 1) the lenses here are much more complex designs, 2) the focus unit is a rigid tube and no longer a bellows (but still uses a bellows-style knob focus), and 3) there are two versions of it: only later models, made from mid-1972, have engravings for the 12oomm focal length - mechanically, the 12oomm head should still fit, but without information on focus, aperture or infrared index ● The weight quoted is for each focal length in usable state, i.e. 3.1 kg for the focus unit plus the weight of the lens head ● The system was made only until mid-1974, when FD took over ● It is unclear whether R and FL front and rear parts are interchangeable ● See https://global.canon/en/c-museum/product/fl121.html and nocsensei.com/camera/tecnica/marco-cavina/marcocavina/superteleobiettivi-canon-fl-seconda-parte"
,FL-F 5oo mm f/5.6 Flourite,,new design (?): 4/5,,,,,2700,,,10 m,95,106 x 300,1969,,"standalone lens, not part of the modular system ● rated as 5olp/mm resolution by Canon themselves - exceptionally sharp for its age and really very good still today (see Flickr), but inferior to the later 5oo/4.5L. A modern Sigma Art reaches 2oolp/mm ● see nocsensei.com/camera/tecnica/marco-cavina/marcocavina/canon-fl-f-fluorite-300mm-156-e-500mm-156-del-1969/ ● by at least 1974, the ""FL-F"" engraving was dropped for ""FL Flourite"""
,FL 6oo mm f/5.6,,new design: 5/6,,,,,5000,,,10 m,rear 48,128 x 448,1971,,offered in 2o24 starting from 5oo usd with focus unit
,FL 8oo mm f/8,,new design: 5/7,,,,,5360,,,18 m,rear 48,128 x 508,1971,,offered in 2o24 starting from 75o usd with focus unit
,FL 12oo mm f/11,,new design: 5/7,,,,,6200,,,40 m,rear 48,128 x 853,1972,,"No automatic aperture ● stops down to f/64 ● very respectable sharpness for its age, but still a collector's item: 1) one brought to auction with SN 1oo34 suggests there weren't too many made (first SN was 1ooo1), 2) 35oo USD, 3) ""only known set of all four lenses"" https://en.wikipedia.org/wiki/Canon_FL_12oomm_lens ● the contemporary catalogue calls it Canon's longest telephoto lens and mentions the 52oomm for special order, see nocsensei.com/camera/tecnica/marco-cavina/marcocavina/superteleobiettivi-canon-fl-seconda-parte/"
,FL 12oo mm f/11 S.S.C.,,new design: 5/7,,,,,6200,,,40 m,rear 48,128 x 853,1973,,probably identical to the above except for SSC coating ● offered in 2o24 for 31oo usd with focus unit
,,,,,,,,,,,,,,,,
"if this information saved you money on gear, if you found it helpful, or if you'd like to do something good today, rescue a kitten, end a war, or make a little donation. thanks cordially! if you use paypal, you can address any donation to christianschnalzger@web.de, and no donation is too big! :)
 have you had a chance to look at my coaching/tutoring programme yet? christianschnalzger.de/index-Dateien/coaching.htm - maybe I can be of assistance in any technical, creative, commercialisation or gear questions? I'd love to help.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,O M Lens (Exakta mount),,,1963,,,,,,,,,,,,
,,,,,,,,Weight (g),,,Close-up (cm),Filter,Dia x Length (mm),Introduced,,Notes
,O M 5o mm f/1.9,,,,,,,,,,60,,,1963,,"When in 1963, Mamiya exported their 1961 Prismat NP, now relabelled the Mamiya Reflexa, to the UK ""Canon at the time had shares in Mamiya. To help Mamiya enter into the SLR market, Canon supplied them with these Exacta-bayonet mount type lenses"" as a premium lens option (Peter Kitchingman). O M stood for ""Osawa/Mamiya”, Osawa being both Canon's and Mamiya's exporter, the Japanese arm of Bell & Howell. Very few were sold. 2o22 22o € on auction for lens and camera. radioactive: 38 µSv/h or 13000 CPM at the rear element. very high 3D, high sharpness, quite characterful bokeh, high contrast, strong colour saturation, strong flare. review: lenslegend.com/canon-om-50mm-f1-9-review/ ""Unfortunately, these lenses will not mount directly on an Exakta body nor will Exakta automatic lenses mount on these Mamiya bodies — the autodiaphragm mechanisms are on opposite sides of the lens box and do not clear the mirror box. These Canon lenses would mount on Exakta extension tubes or bellows, however. And manual or pre-set Exakta lenses function well on the Mamiya bodies."" (Harold Furr)"
,this is quite a short list.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,R Lenses,,,"1959-63, first generation SLR lenses. Not to be confused with digital Evil Canon RF. Most, but not all, R lenses can be identified by having TWO aperture dials.",,,,,,,,,,,,
,,,,,Opt. Design,,Specialty Lens,Weight (g),,,Close-up (cm),Filter,Dia x Length (mm),Introduced,,Notes
,"Note how there are no wide-angle lenses: they remained the domain of rangefinders. The widest Canon rangefinder lenses of the era were 35mm since 195o, 28mm since 1951, 25mm since 1956 and finally 19mm since 1964. SLRs were clearly seen as the telephoto extension of the rangefinder camera, but at the tradeoff of larger and slower lenses.",,,,,,,,,,,,,,,
,R 35 mm f/2.5,,,,New design.,,,317,,,40,58,65 x 57,1960,,
,R 45-2oo mm f/2.8,,,,,,,2800,,,250,,? x 230,-1959,,"Prototype only, 4 copies made ● marked C-35 indicating cine lens, but reported by ""Popular Photography"" to have been intended for Canonflex ● offered on auction in the early 2o2os for 3okUSD"
,R 5o mm f/1.8 III,,,,All 50/1.8s from R to New FD have a 4/6 design.,,,305,,,60,58,65 x 48,1963,,Radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses
,R 5o mm f/1.8 II,,,,All 50/1.8s from R to New FD have a 4/6 design.,,,305,,,60,58,65 x 48,1960,,Radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses
,R 5o mm f/1.8 I,,,,All 50/1.8s from R to New FD have a 4/6 design.,,,295,,,60,58,65 x 48,1959,,Radioactive according to camerapedia.fandom.com/wiki/Radioactive_lenses. Test and comparison of all 5o/1.8s: jonathangazeley.com/2018/04/29/canon-50mm-f-1-8-the-evolution-of-an-icon/
,R 55-135 mm f/3.5,,,,,,,790,,,200,58,69 x 140,1963,,
,R 58 mm f/1.2,,,,,,,432,,,60,58,65 x 53,1962,,"Radioactive, see FL version (same optics)"
,R 85 mm f/1.8,,,,,,,470,,,100,58,65 x 56,1961,,"Quite sharp, bokeh quite boring"
,R 85 mm f/1.9,,,,,,,355,,,100,48,63 x 75,1960,,
,R 1oo mm f/2,,,,,,,515,,,100,58,68 x 83,1959,,Great sharpness for its time
,R 1oo mm f/3.5 II,,,,same optics as I,,,210,,,100,40,,1963,,
,R 1oo mm f/3.5 I,,,,,,,210,,,100,40,,1961,,
,R 135 mm f/2.5,,,,,,,630,,,150,58,68 x 104,1960,,
,R 135 mm f/3.5 II,,,,same optics as I,,,350,,,150,48,61 x 87,1961,,
,R 135 mm f/3.5 I,,,,,,,370,,,150,48,61 x 87,1959,,
,R 2oo mm f/3.5,,,,,,,670,,,250,58,68 x 105,1959,,
,R 3oo mm f/4,,,,4/5,,,1200,,,150,rear 48,91 x 135,1960,,
,R 4oo mm f/4.5,,,,4/5,,see Note,1700,,,310,rear 48,100 x 208,1960,,"The gray lenses consist of interchangeable front parts containing the actual glass lenses, to be attached to a shared rear bellows (!) with focus and aperture control. The optical systems are identical to their rangefinder versions, but it is unclear if they are mechanically interchangeable by simply using a different focus unit. The weight is only for the lens heads. See nocsensei.com/camera/tecnica/marco-cavina/marcocavina/superteleobiettivi-canon-fl-prima-parte/"
,R 6oo mm f/5.6,,,,1/2,,,2100,,,640,rear 48,118 x 384,1960,,"34/28 lp/mm wide-open and 56/4o at optimal f/16 (note that no definition was given - by convention, it should be line PAIRS per mm, but it might also just be LINES, i.e. half the resolution. A modern Sigma Art lens resolves around 2oolp/mm)"
,R 8oo mm f/3.8,,,,3/2,,,15000,,,,rear 48,? x 463,1960,,"catadioptric (mirror) lens; fixed aperture, light regulation via ND filters ● requires external bellows focus unit - unclear if that is the same unit as the other teles ● also marketed as a TV news gathering lens: due to the smaller imaging tubes of video cameras, the effective focal length would be even longer, presumably by a factor of 3.9x!"
,R 8oo mm f/8,,,,1/2,,,1900,,,13.5 m,rear 48,112 x 556,1960,,"Sold with 8oo/8 head, 4oo/5.6 head, focus unit, and original box, all in great condition, for 5ooGBP in 2o23"
,R 1ooo mm f/11,,,,1/2,,,1800,,,21 m,rear 48,100 x 718,1960,,"4o/34 lp/mm wide-open and 64/56 at optimal f/32 (note that no definition was given - by convention, it should be line PAIRS per mm, but it might also just be LINES, i.e. half the resolution. A modern Sigma Art lens resolves around 2oolp/mm) ● offered in 2o24 for 3ooo usd with focus unit"
,R 2ooo mm f/11,,,,5/3,,,10620,,,20 m,rear 48,246 x 603,1960,,"catadioptric (mirror) lens; fixed aperture, light regulation via ND filters ● requires external bellows focus unit - unclear if that is the same unit as the other teles ● also marketed as a TV news gathering lens: due to the smaller imaging tubes of video cameras, the effective focal length would be even longer, presumably by a factor of 3.9x!"
,"Long rangefinder lenses, designed for use with the Mirror Box, can be used on SLRs with the Tele-Coupler R. their optics are in most cases the same than the identical R mount lenses listed above (135 2.5, 2oo 4, 3oo 4, 4oo 4.5, 6oo 5.6, 8oo 8, 1ooo 11)",,,,,,,,,,,,,,,
,also see https://www.pacificrimcamera.com/pp/cancanflexlenssh.htm,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"if this information saved you money on gear, if you found it helpful, or if you'd like to do something good today, rescue a kitten, end a war, or make a little donation. thanks cordially! if you use paypal, you can address any donation to christianschnalzger@web.de, and no donation is too big! :)
 have you had a chance to look at my coaching/tutoring programme yet? christianschnalzger.de/index-Dateien/coaching.htm - maybe I can be of assistance in any technical, creative, commercialisation or gear questions? I'd love to help.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Rangefinder Lenses,,,"(designed 1946-64; manufactured until the early 197os, one lens until 1984)",,,,,,,,,,,,
,"All lenses have M39 screw mounts - also known as S mount (for both Screw and Serenar), LTM (Leica Thread Mount), Leica Screw Mount, L mount (Leica rangefinder screw mount, ≠ Leica/Sigma/Panasonic mirrorless bayonet mount). Exception: the 5o/o.95",,,,,,,,,,,,,,,
,"All lenses can be used on all Canon rangefinder cameras, all Leica rangefinder cameras including the pre-M mount 'Barnack' screw-mount cameras, on the Konica Hexar RF rangefinder cameras, the Cosina Voigtlander Bessas, as well as their digital variant, the Cosina Epson-branded RD-1 rangefinder camera series. Exception: the 5o/o.95, which will ONLY fit the Canon 7 series cameras, nothing else, not even other Canon rangefinders.",,,,,,,,,,,,,,,
,"Each line designates one distinct optical design or a significant mechanical variant. Rather than calculating a new lens with existing specs, Canon usually made a new lens with better specs (such as the 35/3.5 being improved upon with a sharper and faster 35/2.8). This led to an incredible eleven 5omm lenses in just 15 years! For unclear reasons, barrels and front engravings have changed much more frequently - if you are interested in these details, please visit canonrangefinder.org",,,,,,,,,,,,,,,
,"Note how, following the same policy of improvement, Canon virtually always DEcreased the price of a follow-up version over a previous model! It must seem quite despicable to observe the exact opposite in Canon's policies in recent years, where adding mundanities like a sunshade or a fixed inbuilt teleconverter, with no other improvements at all, serves as a pretext to issue a new lens or a ""version II"" - with an entirely disproportionate price increase!",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Name,FL,f/,T-value measured,Version as distinguished by Canon (see description above),Optics,Annotation,Length mm from Bayonet,Weight g,Body,Year,Copies made (according to Kitchingman),MSRP,"Price 2o25 (starting price for good optics, mechanically functional, cosmetics irrelevant. the mirror box lenses are very rare, their prices are off collectiblend and thus less recent)",,Notes & Evaluation
,Canon,19,3.5,3.6-4,,9/7,,31,200,Black-and-silver,1964,1561,4okY,800,,outstanding reputation according to rangefinder guru cameraquest.com; some sources state T4
,Canon,25,3.5,,,5/3,,15,145,Silver,1956,,32.5kY,350,,"based on the Zeiss Topogon according to Canon, which in turn is based on Goerz Hypergon; purple coated; fastest 25mm at its time; yet not esteemed at all"
,Canon,28,2.8,2.9,,6/4,,20,160,Silver,1956,10462,33kY,400,,"no character, sharpness and presence worlds behind the FD version, yet not too bad in its own right or for its time, and nice character (much more of it than any Leica 28/2.8)"
,Canon Serenar,28,3.5,,I,6/4,,19,145,Silver,1951,10278 + 342 in Contax rangefinder mount!,27kY,300,,"Gauss-type, magenta coating"
,Canon,28,3.5,,II,6/4,,25,120,Black-and-silver,1957,,25kY,300,,same optics
,Canon,35,1.5,1.6-1.7,,8/4,,29,185,Black-and-silver,1959,5173,35kY,3100,,"fastest 35mm lens at its time. better than the 1.8 in every way except weight/size and field curvature (that said, both are sharp corner to corner by the same f/8-11). quite radioactive: front 2.1 uSV/h (a lot less than the 1o uSV/h of the later FL 58/1.2, but still 2ox more than background radiation); rear and sides 1.2 uSV (12x more). Black-and-silver body (all-black version is a later, and not very good, repaint), marked in metres OR feet. world's fastest 35mm lens until Leica came along with their Summilux in 1961, which is only nominally faster (The prototypes were actually called and engraved as f/1.4!; an f/1.4 prototype is reported to still exist and to have sold on auction quite recently, see klassik-cameras.de/Canon_RF_2e.html). the canon 1.5 is orders of magnitude sharper than the Leica pre-asph 1.4, and a masterpiece for its time. It also easily surpasses the modern Voigtländer 35/1.4! (until I tried it myself, I could not believe just HOW good this lens is, not just for its time or size, but outright. I have since bought one! and I have extensively compared it to the 1.8, below). weak mid-zones. Separation is lower than expected for the speed, due to the field curvature. Pretty reduced bokeh for its speed unless close-up. bokeh characterful and not always pleasing. After prices peaked north of 5k post-covid, they are coming back down a little, but are still in collector territory. Designed by Mukai Jirō. MSRP equals 22okY in 2o24, then equalling 127o €! 2o15 it was 7ooe"
,"Canon (""Emperor of Bokeh"")",35,1.8,1.9,,7/4,,28,125,Black-and-silver,1956,14796,32kY,300,,"fastest 35mm lens at its time, predecessor of the 1.5 and mostly inferior, but much smaller and lighter. strong stray light sensitivity, quite prone to SA. bokeh very nice: very similar to the 1.5, but a tad more characterful. sharpness just about acceptable and quite a bit below later the 1.5, and hardly any 3D effect. strong field curvature and thus limited separation (the 1.5 has even more field curvature, but also half a stop more separation). a summicron is much nicer! 4o mm filter. slightly shorter than the later 35/2, which replaced the 1.8 in 1968 (and is credited with ""marginally better performance wide open""), yet still not really compact. Planar type design, single coated, 11 blades, infinity lock. beware of cleaning marks when buying one! brass-and-aluminium body. designed by Mukai Jirō. sold without viewfinder since the contemporary Canon cameras had 35mm framelines"
,Canon,35,2,,I,7/4,,28,107,Black-and-silver,1962,,19kY,300,,"1m close-up, renowned as canons finest 35mm, although the 1.8 clearly has the more characterful bokeh. handling described as unergonomic, imprecise and tough, even after adjustment. soft corners. glow/SA. strong stray light sensitivity. CA. fully open, only the centre is sharp, and yet still below a summicron pre-asph. corners sharp only by f/4. bokeh alright, but surpassed by any leica or minolta. Minimum aperture f22, nine aperture blades. Rigid, black, scalloped focusing ring, no infinity lock. filter size 4omm. Designed by Mukai Jirō. ""marginally better performance wide open"" than the predecessor 1.8."
,Canon,35,2,,II,7/4,,28,107,Black-and-silver,1963,,19kY,300,,different optical design to mk 1. Designed by Mukai Jirō. outstanding reputation according to rangefinder guru cameraquest.com
,Canon Serenar,35,2.8,,I,6/4,,26,165,Silver,1951,31797,21kY,200,,"brass body, marked in feet; infinity lock; superior to the f/3.2. in 1952, Canon began to multi-coat this lens. Also in December 1952 conforming with its branding practice on other lenses, the ""Serenar"" naming was changed to just ""Canon"" on all lenses"
,Canon,35,2.8,,II,6/4,,30,125,Black-and-silver,1957,,19.5kY,200,,"same optics. now marked in feet. In January 1957, Canon re-engineered all rangefinder lenses, and all were mounted in a light aluminium body with a black focus ring. The only exception was the 25mm f3.5, which remained in its satin chrome on brass finish"
,Canon Serenar,35,3.2,,,6/4,,23,165,Silver,1951,7719,2o.72oY,150,,"brass body, marked in feet only, infinity lock, 6 petals; multicoated from 1952. supplied with a case and finder. designed by Itō Hiroshi. Actually 34.3/2.94!"
,Canon Serenar,35,3.5,,,4/3,,23,185,Silver,1950,5856,sold overseas only,-,,"brass body, infinity lock. supplied with a case and finder. close copy of the Leitz Elmar; designed by Kuroki Masana"
,,,,,,,,,,,,,,,,
,"Canon (""Dream Lens"")",50,0.95,1.1,,7/5,,48,605,Black-and-silver,1961,20000,57kY,1800; scratched 1ooo,,"dedicated bayonet! not radioactive! 1o petals, 1 m close-up. tremendous performance for its speed and time, but easily surpassed by modern designs except in the unique ""dreaminess"" of bokeh. Fastest photographic lens at its introduction and only rivalled by other o.95s in the 2ooos, and only broken by the Experimental Optics 5o/o.75 in 2o16. At an identical f/1.4, the Canon o.95 shows visibly more background separation than the Canon 1.4; both lenses even out at f/2-2.8. the 1.2 is visibly sharper, with just as much bokeh character. according to magazine ""Camera"" from 1968, all of the following 5os are equally sharp at their respective widest aperture, centre and edge: 2.8, 1.8, 1.4, 0.95; the 1.2 is slightly softer - I find these results VERY hard to believe, to say the least. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11; this optimum stretches to f/5.6 for both the 5o/o.95 and 5o/2.8, and stretches to f/11 for both the 1.2 and o.95. the later FL 58/1.2 is also visibly sharper (in turn, the aspherical 55s and 5oL are of course visibly sharper again! the Noctilux f/1 is visibly sharper as well. Volosov rates the Canon as 41/11 lines/mm centre/edge (and thus below his own 52/o.9 prototype!). in production until the end of 197o; 19-2o ooo made in rangefinder mount. whilst conversion to Leica M is possible, no nondestructive conversion is ascertained, and many established convertors seem to have shut down. Dedicated adapters (M39 ones will not work!) are available for evils (mirrorless digital cameras), but cost 1oo quid each. actually 51.64/0.95. no reports to it being radioactive (but also no proof to the contrary)"
,"Canon (""Dream Lens"")",50,0.95,,,7/5,TV (cine mount),48,605,Black-and-silver,1970,7000,,1200,,"cine version of the above: same optics (except the rear element has no cut-out (interestingly, the cutout does not seem to affect highlight bokeh shape, quite unlike the 5o/1 EF)), same body (without rangefinder coupling), and NOT C-mount, but just slide-in. manufactured, according to Kitchingman, 197o-84. typical auction price in 1997 900gbp according to pacificrimcamera.com/rl/03710/03710.pdf"
,Canon,50,1.2,,,7/5,,39,323,Black-and-silver,1956,,6oKY,250,,"Black-and-silver or, much rarer, black-only body, 11 petals, 1 m close-up; fastest photographic lens at its introduction. bokeh at least as characterful as the famous o.95 sibling, but the 1.2 is visibly sharper. that should make it the more desirable choice, since it contrasts the out-of-focus areas with areas of something like actual sharpness. still, by modern standards, it is overall a bit too soft and shows too much SA; the SLR counterpart FL 58/1.2 for example is visible sharper. yet, despite its history and fast speed, prices are still very attractive. according to magazine ""Camera"" from 1968, 5o 1.4 and 1.2 are, both at f/8 and f/11, the sharpest of all Canon rangefinder 5os across the field, and the sharpest in the centre behind the 1.8. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11; this optimum stretches to f/5.6 for both the 5o/o.95 and 5o/2.8, and stretches to f/11 for both the 1.2 and o.95. designed by Itō Hiroshi."
